id,name,neighbourhood,room_type
51587240,Stylish standalone guesthouse near Santana Row,San Jose,Entire home/apt
51590341,"Blueground | Santa Clara, w/d, gym, pool",Santa Clara,Entire home/apt
51604140,"Welcome to Paradise! Convenient, Safe, Serene ♥!",Saratoga,Entire home/apt
51606568,"Sunlit 1B1B Suite, Private Entry Dedicated Parking",Santa Clara,Entire home/apt
51616754,2B2B Spacious  Modern Apt in SJ Downtown #314,San Jose,Entire home/apt
51643803,Dream Gem in downtown Palo Alto/Stanford,Palo Alto,Entire home/apt
51689356,Adorable 1 bedroom guest house with hot tub & pool,San Jose,Entire home/apt
51705212,Airy Modern 2BR/2BA - Parking + Laundry + Sleep 6,San Jose,Entire home/apt
51725390,Private studio in downtown Mountain View,Mountain View,Entire home/apt
51735252,Brand New Guest Suite + Full Kitchen + Parking,San Jose,Entire home/apt
51757615,East Coast-inspired Room w/ Queen Bed,San Jose,Private room
51758105,Huge Hollywood Film-themed Room w/ King Bed,San Jose,Private room
51766348,Cosy 2-bedroom in a villa house,Mountain View,Private room
51784654,Completely Remodeled 1 bed near Apple/Downtown SJ,San Jose,Entire home/apt
51790921,Luxury Entire 2BRs house /Large yard/Santana Row,Unincorporated Areas,Entire home/apt
51807085,Happy place,San Jose,Private room
51848821,Beautiful Gem in Downtown Palo Alto / Stanford,Palo Alto,Entire home/apt
51850765,Spacious Business Remote long term Extended Stay,San Jose,Entire home/apt
51853084,"Blueground | San Jose, gym, pool, nr highways",San Jose,Entire home/apt
51879945,"Blueground | Sunnyvale, gym, pool, nr freeways",Sunnyvale,Entire home/apt
51880965,"Queen Bed private bathroom, loft",San Jose,Private room
51895796,"Blueground | Cupertino, gym, pool, nr tech hq",Cupertino,Entire home/apt
51897047,"Blueground | Santa Clara, gym, pool & w/d",Santa Clara,Entire home/apt
51897064,"Blueground | Santa Clara, gym, pool & w/d",Santa Clara,Entire home/apt
51905954,★Airy★2 bed 1 bath home in the heart of San Jose,San Jose,Entire home/apt
51925561,Commuter Oasis in the heart of Silicon Valley,Sunnyvale,Entire home/apt
51953189,"Blueground | Sunnyvale, gym, pool & parking",Sunnyvale,Entire home/apt
51964114,#8New cozy and private carpet AC  room,San Jose,Private room
51964445,#9 new cozy carpet  AC private room,San Jose,Private room
51964646,#10 New cozy big bright carpet room,San Jose,Private room
51964805,#11 Ideal master bedroom private bathroom bright,San Jose,Private room
51984406,Stylish Apt W/ Amenities| 24/7 Staff|Fully Stocked,Santa Clara,Entire home/apt
51993833,"Blueground | Santa Clara, gym, pool, nr groceries",Santa Clara,Entire home/apt
52006304,Santa Clara Prime 2br 1ba w/ 1parking & laundry U1,Santa Clara,Entire home/apt
52070614,Modern 1-bed bungalow in heart of Willow Glen,San Jose,Entire home/apt
52075960,Modern 1-bedroom suite with free street parking,San Jose,Private room
52091029,Starry Nights Mountain Cottage with Garden Patio,Unincorporated Areas,Entire home/apt
52091934,"#7New AC room,comfortable private room",San Jose,Private room
52110759,"Nice, quiet and safe private room 1",San Jose,Private room
52111305,Peaceful Serenity in Silicon Valley,Santa Clara,Private room
52133315,Perfect Private Getaway in Downtown Mountain View!,Mountain View,Entire home/apt
52152819,Entire Mountain View Studio (W15-1),Mountain View,Entire home/apt
52152832,Entire Mountain View Studio (W02-1),Mountain View,Entire home/apt
52172230,"Spacious, newly renovated, Campbell Oak cottage",Campbell,Entire home/apt
52175081,Whole residential home in San Jose for rent,San Jose,Private room
52176464,Spacious Entire House (3BR/2BA) in the Bay Area!,Milpitas,Entire home/apt
52209320,"LG QN Studio! PRIV Ent.Frdg,Microwave- very quiet!",Sunnyvale,Private room
52223070,Private Studio apartment - ADU with washer & dryer,Cupertino,Entire home/apt
52228138,Downtown San Jose Studio near Whole Foods Market,San Jose,Entire home/apt
52228166,Riviera 3,Santa Clara,Entire home/apt
52262697,"1 Bedroom in 3 B/ 2B Condo, Pool, Jacuzzi, Gym",Santa Clara,Private room
52264831,Fully Equipped Apt w/Impeccable Service-FAST Wi-Fi,Santa Clara,Entire home/apt
52268910,Modern Private Guest Suite in Mountain View!,Mountain View,Entire home/apt
52270795,Spacious 2BR Palo Alto Retreat with Designer Touch,Palo Alto,Entire home/apt
52279712,Centrally located private room & bath in townhouse,Santa Clara,Private room
52281231,"NO SHARE, Huge pvt 1 Bdrm, full Pvt Bath, Sep Entr",Santa Clara,Private room
52290274,large room with attached bath and private entrance,San Jose,Private room
52307218,Charming newly remodeled home 4 bedroom 3 bath,San Jose,Entire home/apt
52334254,Private in-law suite /w private entrance,Unincorporated Areas,Entire home/apt
52362341,"Blueground | Sunnyvale, gym, pool, nr freeways",Sunnyvale,Entire home/apt
52368590,#108-QueenBed+TV+Workspace,Santa Clara,Private room
52378015,"Blueground | Sunnyvale, gym, pool & bbq",Sunnyvale,Entire home/apt
52383961,Tech House 1.0,Palo Alto,Shared room
52388958,"Chic 2BR W/balcony, GREAT location 2FREEParking",Santa Clara,Entire home/apt
52389328,Luxury Corporate Guesthouse (Utilities included),Santa Clara,Entire home/apt
52390182,667#A 2bdrm/2bth downtwn Palo Alto private upstair,Palo Alto,Entire home/apt
52394854,"Blueground | Sunnyvale, a/c, parking & pool",Sunnyvale,Entire home/apt
52429271,Lovely 3 bedroom townhouse in charming Los Gatos,Los Gatos,Entire home/apt
52456078,Beautiful Luxury in the heart of Sillicon Valley,San Jose,Entire home/apt
52458180,Simple Mountain View-near Amphitheater (S9-09-1),Mountain View,Entire home/apt
52477792,Contemporary open floor plan home near Santana Row,San Jose,Entire home/apt
52489652,Lovely room in Los Altos Hills with great views,Los Altos Hills,Private room
52518064,Loft Bedroom and Garden Suite,Santa Clara,Private room
52548216,Beautiful San Jose House w/ Private Backyard!,San Jose,Entire home/apt
52556455,"Honey Home 
@ the center of Silicon Valley",Mountain View,Entire home/apt
52566795,New small lovely 1 Bed/1 Bath private entry & yard,Palo Alto,Entire home/apt
52569386,A cozy newly updated studio with private entry.,Milpitas,Private room
52584925,Posh place near Santana Row for vacation/business,San Jose,Entire home/apt
52597969,San Jose Nest @ Bird Ave | Large private suit #6,San Jose,Private room
52618520,"King bed 4 Br& 2 Ba, in prestigious  No. Los Altos",Los Altos,Entire home/apt
52639760,Downtown San Jose private 1b1b 聖荷塞城區臥室帶獨立衛浴,San Jose,Private room
52639983,R2| 4 min to Stanford | Clean & Cozy Private Room,Palo Alto,Private room
52643730,"Blueground | Mountain View, pool & gym, nr shop",Mountain View,Entire home/apt
52643760,"Blueground | Mountain View, pool & gym, nr shop",Mountain View,Entire home/apt
52643880,"Blueground | Sunnyvale, gym, parking & pool",Sunnyvale,Entire home/apt
52669287,San Jose Nest @ Bird Ave | Private Suit #9,San Jose,Private room
52675753,Gorgeous one-BR with ensuite bath + amazing views,Palo Alto,Private room
52678344,San Jose Nest @ Bird Ave | Private suit #8,San Jose,Private room
52689503,San Jose Nest @ Bird Ave | Large Private suit #1,San Jose,Private room
52689572,Happy place-Large bedroom,San Jose,Private room
52707742,San Jose Nest @ Bird Ave |  Private suit #3,San Jose,Private room
52740491,Quiet Santana Row LUXE with Mt View,San Jose,Entire home/apt
52758223,newly renovated 1 bed/1 bath apt. in west San Jose,San Jose,Entire home/apt
52764213,"Blueground | Palo Alto, a/c, pool, walkable area",Palo Alto,Entire home/apt
52794340,3~No Cleaning Fee~private room~share home~full bed,Sunnyvale,Private room
52809626,"COZY 5Bd/2Ba near Downtown, w/ Parking",San Jose,Entire home/apt
52823992,Modern Rustic Home With Private Pool,San Jose,Entire home/apt
52844607,"Bedroom w private bath, walk to Great Mall. Willow",San Jose,Private room
52846017,Incredible Willow Glen Location Modern Condo,San Jose,Entire home/apt
52846137,"Bedroom in SJ, walk to Great Mall/Restaurant, Pine",San Jose,Private room
52859408,"Bedroom w own bath, walk to Great Mall/BART, Oak",San Jose,Private room
52863371,Elegant room near downtown San Jose and SJSU,San Jose,Private room
52865459,3. Private Bedroom in Palo Alto with Queen Bed,Palo Alto,Private room
52878072,Willow Glen Cozy Apartment with Chic Furnishings,San Jose,Entire home/apt
52882581,Awesome 3/2 brand new well designed property,San Jose,Entire home/apt
52883726,1. Peaceful Private Bedroom in Palo Alto! ! !,Palo Alto,Private room
52887522,Cheerful private 1b1b with kitchen access near SJC,Santa Clara,Private room
52901573,A. Cheerful PRIVATE Bedroom in PALO ALTO ! ! !,Palo Alto,Private room
52901814,B. Beautiful & Big PRIVATE Bedroom in Palo Alto!,Palo Alto,Private room
52901870,C. Amazing MASTER Bedroom Suite w PRIVATE Bathroom,Palo Alto,Private room
52902081,E. Excellent PRIVATE Bedroom in PALO ALTO! ! !,Palo Alto,Private room
52902755,"Nice, quiet, safe & private room 1",Unincorporated Areas,Private room
52915794,"Blueground | Milpitas, parking & gym, nr highways",Milpitas,Entire home/apt
52920945,Cozy Private room - walk to Li’l Saigon,San Jose,Private room
52939006,Room in Friendly Residential Home,Mountain View,Private room
52964987,474 Grand House 7B4.5B Downtown San Jose,San Jose,Entire home/apt
52975884,"Blueground | Mountain View, pool & gym, nr train",Mountain View,Entire home/apt
52975894,"Blueground | Mountain View, pool & gym, nr train",Mountain View,Entire home/apt
52975897,"Blueground | Palo Alto, gym & pool, nr tech",Palo Alto,Entire home/apt
52991244,#J3-Cozy bedroom w/TV near SJSU&San Jose,San Jose,Private room
53015386,Private master+bathroom in our spacious home,San Jose,Private room
53026929,Spacious 1-bedroom residential home,San Jose,Private room
53027276,Cheerful 1B residential home with big living room,San Jose,Private room
53030263,New Beautiful & Spacious Master King Bed | Jacuzzi,San Jose,Private room
53031506,Cozy 1B residential home on the foothill,San Jose,Private room
53043028,"Kasa | 1BD, Near SCU & Rooftop Pool | Santa Clara",Santa Clara,Entire home/apt
53068591,1BD/1BA Private NEW Luxury Master Guest Suite,San Jose,Entire home/apt
53078809,Luxury entire condo near San Jose downtown and SJC,San Jose,Entire home/apt
53081842,Stanford Garden View Bed and Bath,Unincorporated Areas,Private room
53091713,Premium 2 bed 1 bath suite with beautiful views,Unincorporated Areas,Entire home/apt
53096378,Relaxing and a cozy home away from home,San Jose,Entire home/apt
53096548,Cheerful 1-bedroom townhouse with Private Bathroom,San Jose,Private room
53136503,Quaint 3 bedrooms Summer cottage,Unincorporated Areas,Entire home/apt
53136515,Spanish bungalow on the hill,Unincorporated Areas,Entire home/apt
53157697,Cozy 2BR Near Santana Row for vacation/business,San Jose,Entire home/apt
53175512,Cozy And Private 2B1b Apartment Near Hi-Tech Co.,Mountain View,Entire home/apt
53176543,Spacious 2BR Near Santana Row for family &business,San Jose,Entire home/apt
53181735,Relax Room downtown San José privado,San Jose,Private room
53182328,Modern renovated 2BR Near Santana Row,San Jose,Entire home/apt
53183559,"Blueground | Palo Alto, w/d & pool, nr tech",Palo Alto,Entire home/apt
53183576,"Blueground | Sunnyvale, gym & pool, near tech",Sunnyvale,Entire home/apt
53183594,"Blueground | Sunnyvale, gym & pool, near tech",Sunnyvale,Entire home/apt
53186808,206-1 Bedroom Gem San Pedro Square San Jose!,San Jose,Entire home/apt
53188553,"Entire 2-bed Guest Ste, Bath, Kitchen,  Parking",San Jose,Entire home/apt
53214510,Lovely & Spacious 2bd/1bth near downtown MV,Mountain View,Entire home/apt
53216657,Spacious 2-bed in WG with kitchen and free parking,San Jose,Entire home/apt
53257805,Furnished Sunny 1 Bedroom In South San Jose.,San Jose,Private room
53279031,"Los Altos Living: 4 bed, 3 bath home",Unincorporated Areas,Entire home/apt
53281380,Guest suite w/ king-size bed near downtown SJ,San Jose,Entire home/apt
53282564,R1| 4 min to Stanford | Clean & Cozy Private Room,Palo Alto,Private room
53302662,Feel the Spacious Studio: Free Breakfast,Los Altos,Entire home/apt
53302672,One Bedroom with 1 Queen and Sofa Bed at Residence Inn Palo Alto Los Altos,Los Altos,Entire home/apt
53306154,"Blueground | Mountain View, pool, gym & w/d",Mountain View,Entire home/apt
53313539,Like New 6BED 3BR 2BA Home in Japan Town San Jose,San Jose,Entire home/apt
53324914,Remodeled home 2 blocks from Downtown 1,Mountain View,Entire home/apt
53340326,Entire Guest Suite Private Entrance Kitchen & Bath,San Jose,Entire home/apt
53341074,Simple Mountain View-near Amphitheater (S9-11-1),Mountain View,Entire home/apt
53345067,Historic Cottage Adjacent to Downtown Los Gatos,Los Gatos,Entire home/apt
53346998,Serene 2BR Bungalow - Parking + Laundry + Sleep 6,San Jose,Entire home/apt
53348698,Large New Modern Guest House + Laundry + Garden,San Jose,Entire home/apt
53376907,Modern Private Studio Near Downtown Mountain View!,Mountain View,Entire home/apt
53378155,"Blueground | Cupertino, gym & pool, nr tech",Cupertino,Entire home/apt
53396288,Remodeled 1 bd 1 ba home minutes from Stanford 2,Mountain View,Entire home/apt
53406358,House of M&M 3BR near Santana Row,Santa Clara,Entire home/apt
53420428,comfy cozy condo,San Jose,Private room
53425277,"Blueground | Mountain View, pool & gym, nr shop",Mountain View,Entire home/apt
53425420,"Blueground | Milpitas, pool, gym & w/d, nr bart",Milpitas,Entire home/apt
53437219,"Brand new, private unit with own entrance",Santa Clara,Private room
53461340,Guest studio in Naglee Park,San Jose,Entire home/apt
53462227,Tech House 2.0,Palo Alto,Shared room
53464410,Amazing Home Near Downtown 3 BDRM/2 BATH/SUNROOM!,San Jose,Entire home/apt
53464600,Entire guesthouse Santa Clara smart lock entrance.,Santa Clara,Entire home/apt
53468317,Bay Area/P/Santa Clara/San Jose,Santa Clara,Private room
53479961,Entire Mountain View Studio (W07-2),Mountain View,Entire home/apt
53483749,"Spacious Cozy Peaceful Home 4B2B, near downtown SJ",San Jose,Entire home/apt
53499203,Tech House 3.0,Palo Alto,Shared room
53505244,"Blueground | Sunnyvale, gym & pool, near tech",Sunnyvale,Entire home/apt
53516205,Stylish Private Studio Near Downtown Mountain View,Mountain View,Entire home/apt
53559985,Private Bedroom & Private Entrance,San Jose,Private room
53595106,#旧金山南湾宽敞舒适整洁房间，Fast WI-FI Near North San Jose,Milpitas,Private room
53614722,1 BD Condo 2 miles from Nvidia,Santa Clara,Entire home/apt
53619374,"Blueground | San Jose, gym & w/d, nr tech hub",San Jose,Entire home/apt
53622051,"Blueground | Los Gatos, w/d & pool, near tech",Los Gatos,Entire home/apt
53622690,"Little Tuscany in Morgan Hill, CA",Unincorporated Areas,Entire home/apt
53626501,Ultra modern 2 BR/2BA with gorgeous hill views,Los Altos Hills,Entire home/apt
53632138,Santana Row Luxury Executive 2 Story Loft #2,San Jose,Entire home/apt
53633236,@ Marbella Lane - Elegant Home in SJ,San Jose,Entire home/apt
53647600,Modern Studio - SAP SJC Airport Downtown San Jose,Unincorporated Areas,Entire home/apt
53662092,Near dwtn Rose Garden~SAP~Airport~Free Parking,San Jose,Entire home/apt
53677675,"4Bd/2.5ba,Office,2 Lvng room,2500sqft/6500 sqftbck",San Jose,Entire home/apt
53692697,"Blueground | Milpitas, parking & gym, nr highways",Milpitas,Entire home/apt
53705829,@ Marbella Lane - Convenient Home in Sunnyvale,Sunnyvale,Entire home/apt
53708110,Gourmet Kitchen + Private Front Yard + Parking,Unincorporated Areas,Entire home/apt
53717039,"Blueground | Mountain View, gym & pool, nr highway",Mountain View,Entire home/apt
53727404,Comfortable Clean Large 3BR Centrally Located,Santa Clara,Entire home/apt
53729293,"Blueground | Cupertino, gym & pool, nr tech",Cupertino,Entire home/apt
53733039,Beautiful Guest Suite at the heart of San Jose,San Jose,Entire home/apt
53736725,9B-Buttercup: Bright 1-BR near downtown San Jose,San Jose,Entire home/apt
53755712,Welcoming bright Sunny 1 Bedroom,Sunnyvale,Private room
53778053,Comfy one-bedroom unit in a beautiful apartment,San Jose,Private room
53778124,Palo Alto-Quiet 1 Bedroom -Stanford University,Palo Alto,Private room
53778138,Palo Alto-1 bedroom Near Stanford University,Palo Alto,Private room
53778140,Silicon Valley | Near Stanford Relax 1-Bedroom,Palo Alto,Private room
53783402,211-Charming 1 Bedroom Apt in Downtown San Jose,San Jose,Entire home/apt
53785030,"Gorgeous Light-Filled Room with Trees, Art + Deck",Mountain View,Private room
53811250,Moose Mountain Vineyards Bungalow,Unincorporated Areas,Entire home/apt
53815931,NEW 3BR/2BA house SJ Silicon W/D parking,San Jose,Entire home/apt
